,Delta,Energy,Delta E
1059,0.8007423346503622,-1.8820000000000001,0.0019999999999997797
1060,0.7978438648572143,-1.88,0.002000000000000224
1061,0.7949879904025918,-1.8780000000000001,0.0019999999999997797
1062,0.7921737006472793,-1.876,0.002000000000000224
1063,0.7894000165716665,-1.874,0.0019999999999997797
1064,0.786665989538079,-1.8719999999999999,0.002000000000000224
1065,0.7839707001380433,-1.87,0.0019999999999997797
1066,0.7813132570719035,-1.8679999999999999,0.002000000000000224
1067,0.7786927960623435,-1.866,0.0019999999999997797
1068,0.7761084788549224,-1.8639999999999999,0.002000000000000224
1069,0.7735594922497792,-1.862,0.0019999999999997797
1070,0.7710450471519212,-1.8599999999999999,0.002000000000000224
1071,0.7685643777148781,-1.858,0.0019999999999997797
1072,0.7661167404557183,-1.8559999999999999,0.002000000000000224
1073,0.7637014134728619,-1.854,0.0019999999999997797
1074,0.7613176956481288,-1.8519999999999999,0.002000000000000224
1075,0.7589649059244623,-1.85,0.0019999999999997797
1076,0.7566423825688258,-1.8479999999999999,0.002000000000000224
1077,0.7543494825087953,-1.846,0.0019999999999997797
1078,0.7520855806781575,-1.8439999999999999,0.002000000000000224
1079,0.7498500693780602,-1.842,0.0019999999999997797
1080,0.7476423577035947,-1.8399999999999999,0.002000000000000224
1081,0.7454618709248629,-1.838,0.0019999999999997797
1082,0.7433080499774805,-1.8359999999999999,0.002000000000000224
1083,0.7411803509221394,-1.834,0.0019999999999997797
1084,0.7390782444226659,-1.8319999999999999,0.002000000000000224
1085,0.7370012152657602,-1.83,0.0019999999999997797
1086,0.7349487619042661,-1.8279999999999998,0.002000000000000224
1087,0.7329203959823074,-1.826,0.0019999999999997797
1088,0.7309156419308114,-1.8239999999999998,0.002000000000000224
1089,0.7289340365357463,-1.822,0.0019999999999997797
1090,0.7269751285462979,-1.8199999999999998,0.002000000000000224
1091,0.7250384782767956,-1.818,0.0019999999999997797
1092,0.723123657269001,-1.8159999999999998,0.002000000000000224
1093,0.7212302478911752,-1.814,0.0019999999999997797
1094,0.7193578430416023,-1.8119999999999998,0.002000000000000224
1095,0.7175060457906514,-1.81,0.0019999999999997797
1096,0.7156744690756796,-1.8079999999999998,0.002000000000000224
1097,0.7138627353970324,-1.806,0.0019999999999997797
1098,0.7120704765165519,-1.8039999999999998,0.002000000000000224
1099,0.7102973331758484,-1.802,0.0019999999999997797
1100,0.7085429548453768,-1.7999999999999998,0.002000000000000224
1101,0.7068069994285067,-1.798,0.0019999999999997797
1102,0.7050891330223257,-1.7959999999999998,0.002000000000000224
1103,0.7033890296884651,-1.794,0.0019999999999997797
1104,0.7017063711871502,-1.7919999999999998,0.002000000000000224
1105,0.7000408467796907,-1.79,0.0019999999999997797
1106,0.698392152989455,-1.7879999999999998,0.002000000000000224
1107,0.6967599934018547,-1.786,0.0019999999999997797
1108,0.6951440784522929,-1.7839999999999998,0.002000000000000224
1109,0.6935441252409047,-1.782,0.0019999999999997797
1110,0.6919598573156744,-1.7799999999999998,0.002000000000000224
1111,0.6903910045214423,-1.778,0.0019999999999997797
1112,0.6888373028055144,-1.7759999999999998,0.002000000000000224
1113,0.6872984940389597,-1.774,0.0019999999999997797
1114,0.6857743258758817,-1.7719999999999998,0.002000000000000224
1115,0.6842645515535968,-1.77,0.0019999999999997797
1116,0.6827689297783011,-1.7679999999999998,0.002000000000000224
1117,0.6812872245573279,-1.766,0.0019999999999997797
1118,0.6798192050449426,-1.7639999999999998,0.002000000000000224
1119,0.6783646454159319,-1.762,0.0019999999999997797
1120,0.6769233247310374,-1.7599999999999998,0.002000000000000224
1121,0.6754950267847266,-1.758,0.0019999999999997797
1122,0.6740795400091982,-1.7559999999999998,0.002000000000000224
1123,0.6726766573250492,-1.754,0.0019999999999997797
1124,0.6712861760414008,-1.7519999999999998,0.002000000000000224
1125,0.6699078977196431,-1.75,0.0019999999999997797
1126,0.6685416280909867,-1.7479999999999998,0.002000000000000224
1127,0.6671871769093001,-1.746,0.0019999999999997797
1128,0.6658443578837612,-1.7439999999999998,0.002000000000000224
1129,0.6645129885571568,-1.742,0.0019999999999997797
1130,0.6631928902086855,-1.7399999999999998,0.002000000000000224
1131,0.6618838877656211,-1.738,0.0019999999999997797
1132,0.6605858096977247,-1.7359999999999998,0.002000000000000224
1133,0.6592984879460526,-1.734,0.0019999999999997797
1134,0.6580217578189483,-1.7319999999999998,0.002000000000000224
1135,0.6567554579221637,-1.73,0.0019999999999997797
1136,0.6554994300587528,-1.7279999999999998,0.002000000000000224
1137,0.6542535191733221,-1.726,0.0019999999999997797
1138,0.6530175732420741,-1.7239999999999998,0.002000000000000224
1139,0.6517914432376095,-1.722,0.0019999999999997797
1140,0.6505749830255761,-1.7199999999999998,0.002000000000000224
1141,0.6493680493062984,-1.718,0.0019999999999997797
1142,0.6481705015425779,-1.7159999999999997,0.002000000000000224
1143,0.6469822019069055,-1.714,0.0019999999999997797
1144,0.6458030151865857,-1.7119999999999997,0.002000000000000224
1145,0.6446328087504785,-1.71,0.0019999999999997797
1146,0.6434714524782663,-1.7079999999999997,0.002000000000000224
1147,0.6423188186959297,-1.706,0.0019999999999997797
1148,0.6411747821240104,-1.7039999999999997,0.002000000000000224
1149,0.6400392198148894,-1.702,0.0019999999999997797
1150,0.6389120111095671,-1.6999999999999997,0.002000000000000224
1151,0.6377930375746612,-1.698,0.0019999999999997797
1152,0.6366821829631002,-1.6959999999999997,0.002000000000000224
1153,0.6355793331411366,-1.694,0.0019999999999997797
1154,0.6344843760688242,-1.6920000000000002,0.0019999999999997797
1155,0.6333972017256351,-1.69,0.002000000000000224
1156,0.6323177020842283,-1.6880000000000002,0.0019999999999997797
1157,0.6312457710591164,-1.686,0.002000000000000224
1158,0.6301813044572582,-1.6840000000000002,0.0019999999999997797
1159,0.6291241999441781,-1.682,0.002000000000000224
1160,0.6280743570056806,-1.6800000000000002,0.0019999999999997797
1161,0.6270316768867311,-1.678,0.002000000000000224
1162,0.625996062575942,-1.6760000000000002,0.0019999999999997797
1163,0.6249674187587139,-1.674,0.002000000000000224
1164,0.6239456517755858,-1.6720000000000002,0.0019999999999997797
1165,0.6229306695984321,-1.67,0.002000000000000224
1166,0.6219223817720296,-1.6680000000000001,0.0019999999999997797
1167,0.6209206994099637,-1.666,0.002000000000000224
1168,0.6199255351382491,-1.6640000000000001,0.0019999999999997797
1169,0.6189368030773024,-1.662,0.002000000000000224
1170,0.6179544187960504,-1.6600000000000001,0.0019999999999997797
1171,0.6169782992943723,-1.658,0.002000000000000224
1172,0.6160083629603705,-1.6560000000000001,0.0019999999999997797
1173,0.6150445295547319,-1.654,0.002000000000000224
1174,0.6140867201710877,-1.6520000000000001,0.0019999999999997797
1175,0.6131348572156576,-1.65,0.002000000000000224
1176,0.6121888643727611,-1.6480000000000001,0.0019999999999997797
1177,0.611248666589992,-1.646,0.002000000000000224
1178,0.6103141900318715,-1.6440000000000001,0.0019999999999997797
1179,0.6093853620772964,-1.642,0.002000000000000224
1180,0.6084621112812776,-1.6400000000000001,0.0019999999999997797
1181,0.607544367353597,-1.638,0.002000000000000224
1182,0.6066320611417305,-1.6360000000000001,0.0019999999999997797
1183,0.6057251245917394,-1.634,0.002000000000000224
1184,0.6048234907464336,-1.6320000000000001,0.0019999999999997797
1185,0.6039270937089347,-1.63,0.002000000000000224
1186,0.6030358686337514,-1.6280000000000001,0.0019999999999997797
1187,0.6021497516881789,-1.626,0.002000000000000224
1188,0.6012686800523703,-1.624,0.0019999999999997797
1189,0.6003925918761612,-1.6219999999999999,0.002000000000000224
1190,0.5995214262880343,-1.62,0.0019999999999997797
1191,0.5986551233515505,-1.6179999999999999,0.002000000000000224
1192,0.5977936240626737,-1.616,0.0019999999999997797
1193,0.5969368703202784,-1.6139999999999999,0.002000000000000224
1194,0.5960848049249047,-1.612,0.0019999999999997797
1195,0.5952373715364869,-1.6099999999999999,0.002000000000000224
1196,0.5943945146804143,-1.608,0.0019999999999997797
1197,0.5935561797220974,-1.6059999999999999,0.002000000000000224
1198,0.5927223128504147,-1.604,0.0019999999999997797
1199,0.5918928610663089,-1.6019999999999999,0.002000000000000224
1200,0.5910677721552392,-1.6,0.0019999999999997797
1201,0.5902469946907126,-1.5979999999999999,0.002000000000000224
1202,0.5894304780059363,-1.596,0.0019999999999997797
1203,0.5886181721891075,-1.5939999999999999,0.002000000000000224
1204,0.587810028056435,-1.592,0.0019999999999997797
1205,0.5870059971543403,-1.5899999999999999,0.002000000000000224
1206,0.5862060317281367,-1.588,0.0019999999999997797
1207,0.5854100847258794,-1.5859999999999999,0.002000000000000224
1208,0.5846181097779035,-1.584,0.0019999999999997797
1209,0.5838300611843004,-1.5819999999999999,0.002000000000000224
1210,0.583045893899024,-1.58,0.0019999999999997797
1211,0.5822655635357452,-1.5779999999999998,0.002000000000000224
1212,0.581489026324572,-1.576,0.0019999999999997797
1213,0.5807162391292823,-1.5739999999999998,0.002000000000000224
1214,0.5799471594250296,-1.572,0.0019999999999997797
1215,0.5791817452845298,-1.5699999999999998,0.002000000000000224
1216,0.57841995537636,-1.568,0.0019999999999997797
1217,0.577661748938016,-1.5659999999999998,0.002000000000000224
1218,0.5769070857865812,-1.564,0.0019999999999997797
1219,0.576155926292767,-1.5619999999999998,0.002000000000000224
1220,0.575408231385103,-1.56,0.0019999999999997797
1221,0.5746639625210777,-1.5579999999999998,0.002000000000000224
1222,0.5739230816976097,-1.556,0.0019999999999997797
1223,0.5731855514221256,-1.5539999999999998,0.002000000000000224
1224,0.5724513347239881,-1.552,0.0019999999999997797
1225,0.5717203951316412,-1.5499999999999998,0.002000000000000224
1226,0.5709926966682474,-1.548,0.0019999999999997797
1227,0.5702682038467564,-1.5459999999999998,0.002000000000000224
1228,0.5695468816471733,-1.544,0.0019999999999997797
1229,0.5688286955331511,-1.5419999999999998,0.002000000000000224
1230,0.5681136114191458,-1.54,0.0019999999999997797
1231,0.567401595680412,-1.5379999999999998,0.002000000000000224
1232,0.5666926151323779,-1.536,0.0019999999999997797
1233,0.5659866370350856,-1.5339999999999998,0.002000000000000224
1234,0.5652836290707441,-1.532,0.0019999999999997797
1235,0.5645835593529716,-1.5299999999999998,0.002000000000000224
1236,0.56388639640909,-1.528,0.0019999999999997797
1237,0.5631921091821611,-1.5259999999999998,0.002000000000000224
1238,0.5625006670092519,-1.524,0.0019999999999997797
1239,0.5618120396331883,-1.5219999999999998,0.002000000000000224
1240,0.5611261971754951,-1.52,0.0019999999999997797
1241,0.5604431101492499,-1.5179999999999998,0.002000000000000224
1242,0.5597627494438395,-1.516,0.0019999999999997797
1243,0.5590850863173259,-1.5139999999999998,0.002000000000000224
1244,0.5584100923985369,-1.512,0.0019999999999997797
1245,0.5577377396619263,-1.5099999999999998,0.002000000000000224
1246,0.5570680004523406,-1.508,0.0019999999999997797
1247,0.5564008474506204,-1.5059999999999998,0.002000000000000224
1248,0.5557362536847631,-1.504,0.0019999999999997797
1249,0.5550741925158469,-1.5019999999999998,0.002000000000000224
1250,0.5544146376415083,-1.5,0.0019999999999997797
1251,0.5537575630756222,-1.4979999999999998,0.002000000000000224
1252,0.5531029431602685,-1.496,0.0019999999999997797
1253,0.5524507525498824,-1.4939999999999998,0.002000000000000224
1254,0.551800966216698,-1.492,0.0019999999999997797
1255,0.5511535594287345,-1.4899999999999998,0.002000000000000224
1256,0.5505085077636374,-1.488,0.0019999999999997797
1257,0.5498657870836878,-1.4859999999999998,0.002000000000000224
1258,0.549225373553437,-1.484,0.0019999999999997797
1259,0.54858724362005,-1.4819999999999998,0.002000000000000224
1260,0.5479513740141684,-1.48,0.0019999999999997797
1261,0.547317741748122,-1.4779999999999998,0.002000000000000224
1262,0.5466863240944966,-1.476,0.0019999999999997797
1263,0.5460570986163011,-1.4739999999999998,0.002000000000000224
1264,0.5454300431268109,-1.472,0.0019999999999997797
1265,0.5448051357059667,-1.4699999999999998,0.002000000000000224
1266,0.5441823546902573,-1.468,0.0019999999999997797
1267,0.54356167867413,-1.4659999999999997,0.002000000000000224
1268,0.5429430864902755,-1.464,0.0019999999999997797
1269,0.5423265572291509,-1.4619999999999997,0.002000000000000224
1270,0.5417120702162763,-1.46,0.0019999999999997797
1271,0.5410996050246928,-1.4579999999999997,0.002000000000000224
1272,0.5404891414525715,-1.456,0.0019999999999997797
1273,0.5398806595381553,-1.4539999999999997,0.002000000000000224
1274,0.5392741395357803,-1.452,0.0019999999999997797
1275,0.5386695619357958,-1.4499999999999997,0.002000000000000224
1276,0.5380669074452216,-1.448,0.0019999999999997797
1277,0.5374661569910995,-1.4459999999999997,0.002000000000000224
1278,0.5368672917153055,-1.444,0.0019999999999997797
1279,0.536270292963472,-1.4419999999999997,0.002000000000000224
1280,0.5356751423044126,-1.44,0.0019999999999997797
1281,0.5350818215011949,-1.4380000000000002,0.0019999999999997797
1282,0.5344903125244695,-1.436,0.002000000000000224
1283,0.533900597541194,-1.4340000000000002,0.0019999999999997797
1284,0.5333126589205501,-1.432,0.002000000000000224
1285,0.5327264792154782,-1.4300000000000002,0.0019999999999997797
1286,0.5321420411787376,-1.428,0.002000000000000224
1287,0.531559327747444,-1.4260000000000002,0.0019999999999997797
1288,0.5309783220505782,-1.424,0.002000000000000224
1289,0.5303990073919143,-1.4220000000000002,0.0019999999999997797
1290,0.5298213672616887,-1.42,0.002000000000000224
1291,0.5292453853191151,-1.4180000000000001,0.0019999999999997797
1292,0.5286710454075292,-1.416,0.002000000000000224
1293,0.5280983315403001,-1.4140000000000001,0.0019999999999997797
1294,0.527527227899321,-1.412,0.002000000000000224
1295,0.5269577188399901,-1.4100000000000001,0.0019999999999997797
1296,0.5263897888692699,-1.408,0.002000000000000224
1297,0.5258234226757448,-1.4060000000000001,0.0019999999999997797
1298,0.5252586050968474,-1.404,0.002000000000000224
1299,0.5246953211323857,-1.4020000000000001,0.0019999999999997797
1300,0.5241335559374329,-1.4,0.002000000000000224
1301,0.5235732948252325,-1.3980000000000001,0.0019999999999997797
1302,0.5230145232510783,-1.396,0.002000000000000224
1303,0.5224572268301765,-1.3940000000000001,0.0019999999999997797
1304,0.5219013913200263,-1.392,0.002000000000000224
1305,0.5213470026318554,-1.3900000000000001,0.0019999999999997797
1306,0.5207940468119006,-1.388,0.002000000000000224
1307,0.5202425100554942,-1.3860000000000001,0.0019999999999997797
1308,0.5196923786871515,-1.384,0.002000000000000224
1309,0.5191436391794686,-1.3820000000000001,0.0019999999999997797
1310,0.5185962781385919,-1.38,0.002000000000000224
1311,0.5180502823036834,-1.3780000000000001,0.0019999999999997797
1312,0.5175056385502301,-1.376,0.002000000000000224
1313,0.5169623338731816,-1.374,0.0019999999999997797
1314,0.5164203554125303,-1.3719999999999999,0.002000000000000224
1315,0.5158796904245854,-1.37,0.0019999999999997797
1316,0.5153403262937728,-1.3679999999999999,0.002000000000000224
1317,0.514802250528781,-1.366,0.0019999999999997797
1318,0.5142654507630029,-1.3639999999999999,0.002000000000000224
1319,0.513729914741203,-1.362,0.0019999999999997797
1320,0.513195630335918,-1.3599999999999999,0.002000000000000224
1321,0.5126625855319479,-1.358,0.0019999999999997797
1322,0.5121307684381317,-1.3559999999999999,0.002000000000000224
1323,0.5116001672675652,-1.354,0.0019999999999997797
1324,0.5110707703537765,-1.3519999999999999,0.002000000000000224
1325,0.5105425661317227,-1.35,0.0019999999999997797
1326,0.5100155431544043,-1.3479999999999999,0.002000000000000224
1327,0.5094896900816319,-1.346,0.0019999999999997797
1328,0.5089649956775847,-1.3439999999999999,0.002000000000000224
1329,0.5084414488186755,-1.342,0.0019999999999997797
1330,0.5079190384698226,-1.3399999999999999,0.002000000000000224
1331,0.5073977537182558,-1.338,0.0019999999999997797
1332,0.5068775837407025,-1.3359999999999999,0.002000000000000224
1333,0.5063585178162775,-1.334,0.0019999999999997797
1334,0.5058405453233412,-1.3319999999999999,0.002000000000000224
1335,0.5053236557412542,-1.33,0.0019999999999997797
1336,0.5048078386352818,-1.3279999999999998,0.002000000000000224
1337,0.5042930836746881,-1.326,0.0019999999999997797
1338,0.5037793806217489,-1.3239999999999998,0.002000000000000224
1339,0.5032667193259461,-1.322,0.0019999999999997797
1340,0.5027550897380968,-1.3199999999999998,0.002000000000000224
1341,0.5022444818924292,-1.318,0.0019999999999997797
1342,0.5017348859069013,-1.3159999999999998,0.002000000000000224
1343,0.5012262919964475,-1.314,0.0019999999999997797
1344,0.5007186904600723,-1.3119999999999998,0.002000000000000224
1345,0.5002120716805674,-1.31,0.0019999999999997797
1346,0.49970642613089455,-1.3079999999999998,0.002000000000000224
1347,0.49920174435323605,-1.306,0.0019999999999997797
1348,0.4986980169923324,-1.3039999999999998,0.002000000000000224
1349,0.49819523476051747,-1.302,0.0019999999999997797
1350,0.4976933884545609,-1.2999999999999998,0.002000000000000224
1351,0.49719246895007685,-1.298,0.0019999999999997797
1352,0.4966924672047409,-1.2959999999999998,0.002000000000000224
1353,0.4961933742429803,-1.294,0.0019999999999997797
1354,0.4956951811756567,-1.2919999999999998,0.002000000000000224
1355,0.49519787918733904,-1.29,0.0019999999999997797
1356,0.49470145953214584,-1.2879999999999998,0.002000000000000224
1357,0.4942059135476916,-1.286,0.0019999999999997797
1358,0.4937112326376443,-1.2839999999999998,0.002000000000000224
1359,0.4932174082719157,-1.282,0.0019999999999997797
1360,0.4927244320003514,-1.2799999999999998,0.002000000000000224
1361,0.4922322954393983,-1.278,0.0019999999999997797
1362,0.4917409902743431,-1.2759999999999998,0.002000000000000224
1363,0.49125050826248756,-1.274,0.0019999999999997797
1364,0.49076084121569974,-1.2719999999999998,0.002000000000000224
1365,0.4902719810311623,-1.27,0.0019999999999997797
1366,0.48978391965894197,-1.2679999999999998,0.002000000000000224
1367,0.4892966491180973,-1.266,0.0019999999999997797
1368,0.4888101614909206,-1.2639999999999998,0.002000000000000224
1369,0.4883244489264388,-1.262,0.0019999999999997797
1370,0.4878395036264837,-1.2599999999999998,0.002000000000000224
1371,0.48735531786366004,-1.258,0.0019999999999997797
1372,0.4868718839712429,-1.2559999999999998,0.002000000000000224
1373,0.48638919433560734,-1.254,0.0019999999999997797
1374,0.4859072414150448,-1.2519999999999998,0.002000000000000224
1375,0.48542601771921357,-1.25,0.0019999999999997797
1376,0.4849455158090531,-1.2479999999999998,0.002000000000000224
1377,0.48446572831338786,-1.246,0.0019999999999997797
1378,0.4839866479136885,-1.2439999999999998,0.002000000000000224
1379,0.48350826734785335,-1.242,0.0019999999999997797
1380,0.48303057941282984,-1.2399999999999998,0.002000000000000224
1381,0.4825535769457868,-1.238,0.0019999999999997797
1382,0.48207725285868985,-1.2359999999999998,0.002000000000000224
1383,0.4816016001025897,-1.234,0.0019999999999997797
1384,0.4811266116853079,-1.2319999999999998,0.002000000000000224
1385,0.48065228066631793,-1.23,0.0019999999999997797
1386,0.4801786001608884,-1.2279999999999998,0.002000000000000224
1387,0.47970556332204817,-1.226,0.0019999999999997797
1388,0.4792331633660307,-1.2239999999999998,0.002000000000000224
1389,0.4787613935544783,-1.222,0.0019999999999997797
1390,0.47829024719341684,-1.2199999999999998,0.002000000000000224
1391,0.47781971764881637,-1.218,0.0019999999999997797
1392,0.4773497983261688,-1.2159999999999997,0.002000000000000224
1393,0.47688048267260613,-1.214,0.0019999999999997797
1394,0.4764117641910645,-1.2119999999999997,0.002000000000000224
1395,0.4759436364279146,-1.21,0.0019999999999997797
1396,0.4754760929744415,-1.2079999999999997,0.002000000000000224
1397,0.4750091274702837,-1.206,0.0019999999999997797
1398,0.4745427335863055,-1.2039999999999997,0.002000000000000224
1399,0.4740769050568808,-1.202,0.0019999999999997797
1400,0.4736116356467224,-1.1999999999999997,0.002000000000000224
1401,0.47314691916607243,-1.198,0.0019999999999997797
1402,0.47268274946816496,-1.1959999999999997,0.002000000000000224
1403,0.47221912045065273,-1.194,0.0019999999999997797
1404,0.4717560260424096,-1.1919999999999997,0.002000000000000224
1405,0.4712934602238723,-1.19,0.0019999999999997797
1406,0.47083141701141235,-1.1879999999999997,0.002000000000000224
1407,0.4703698904587412,-1.186,0.0019999999999997797
1408,0.46990887466809006,-1.1840000000000002,0.0019999999999997797
1409,0.46944836377386545,-1.182,0.002000000000000224
1410,0.46898835194258803,-1.1800000000000002,0.0019999999999997797
1411,0.46852883338818196,-1.178,0.002000000000000224
1412,0.4680698023591099,-1.1760000000000002,0.0019999999999997797
1413,0.4676112531401462,-1.174,0.002000000000000224
1414,0.4671531800563369,-1.1720000000000002,0.0019999999999997797
1415,0.4666955774555901,-1.17,0.002000000000000224
1416,0.4662384397409056,-1.1680000000000001,0.0019999999999997797
1417,0.46578176133801075,-1.166,0.002000000000000224
1418,0.46532553670942384,-1.1640000000000001,0.0019999999999997797
1419,0.46486976035298344,-1.162,0.002000000000000224
1420,0.4644144268033057,-1.1600000000000001,0.0019999999999997797
1421,0.46395953061848266,-1.158,0.002000000000000224
1422,0.46350506640011463,-1.1560000000000001,0.0019999999999997797
1423,0.4630510287789037,-1.154,0.002000000000000224
1424,0.4625974124140789,-1.1520000000000001,0.0019999999999997797
1425,0.4621442120078162,-1.15,0.002000000000000224
1426,0.4616914222859989,-1.1480000000000001,0.0019999999999997797
1427,0.4612390379992575,-1.146,0.002000000000000224
1428,0.4607870539392015,-1.1440000000000001,0.0019999999999997797
1429,0.46033546492439115,-1.142,0.002000000000000224
1430,0.4598842658028602,-1.1400000000000001,0.0019999999999997797
1431,0.45943345145636383,-1.138,0.002000000000000224
1432,0.4589830167847605,-1.1360000000000001,0.0019999999999997797
1433,0.4585329567253499,-1.134,0.002000000000000224
1434,0.458083266248426,-1.1320000000000001,0.0019999999999997797
1435,0.45763394034303,-1.13,0.002000000000000224
1436,0.45718497403048297,-1.1280000000000001,0.0019999999999997797
1437,0.4567363623620806,-1.126,0.002000000000000224
1438,0.4562881004051361,-1.124,0.0019999999999997797
1439,0.4558401832658182,-1.1219999999999999,0.002000000000000224
1440,0.4553926060717097,-1.12,0.0019999999999997797
1441,0.45494536397429763,-1.1179999999999999,0.002000000000000224
1442,0.4544984521598648,-1.116,0.0019999999999997797
1443,0.45405186583431023,-1.1139999999999999,0.002000000000000224
1444,0.4536056002211917,-1.112,0.0019999999999997797
1445,0.4531596505790225,-1.1099999999999999,0.002000000000000224
1446,0.4527140121882485,-1.108,0.0019999999999997797
1447,0.4522686803524022,-1.1059999999999999,0.002000000000000224
1448,0.451823650402752,-1.104,0.0019999999999997797
1449,0.4513789176836062,-1.1019999999999999,0.002000000000000224
1450,0.4509344775699159,-1.1,0.0019999999999997797
1451,0.4504903254661552,-1.0979999999999999,0.002000000000000224
1452,0.45004645678871363,-1.096,0.0019999999999997797
1453,0.44960286698004764,-1.0939999999999999,0.002000000000000224
1454,0.44915955150883285,-1.092,0.0019999999999997797
1455,0.4487165058532656,-1.0899999999999999,0.002000000000000224
1456,0.4482737255247188,-1.088,0.0019999999999997797
1457,0.4478312060530282,-1.0859999999999999,0.002000000000000224
1458,0.4473889429833812,-1.084,0.0019999999999997797
1459,0.4469469318941158,-1.0819999999999999,0.002000000000000224
1460,0.44650516837540594,-1.08,0.0019999999999997797
1461,0.4460636480315777,-1.0779999999999998,0.002000000000000224
1462,0.4456223664957416,-1.076,0.0019999999999997797
1463,0.44518131941944333,-1.0739999999999998,0.002000000000000224
1464,0.44474050247075175,-1.072,0.0019999999999997797
1465,0.4442999113423687,-1.0699999999999998,0.002000000000000224
1466,0.4438595417340686,-1.068,0.0019999999999997797
1467,0.4434193893713895,-1.0659999999999998,0.002000000000000224
1468,0.44297945000555516,-1.064,0.0019999999999997797
1469,0.4425397193943781,-1.0619999999999998,0.002000000000000224
1470,0.4421001933177038,-1.06,0.0019999999999997797
1471,0.44166086757596373,-1.0579999999999998,0.002000000000000224
1472,0.44122173797619846,-1.056,0.0019999999999997797
1473,0.44078280035202755,-1.0539999999999998,0.002000000000000224
1474,0.44034405055296927,-1.052,0.0019999999999997797
1475,0.4399054844384484,-1.0499999999999998,0.002000000000000224
1476,0.4394670978973627,-1.048,0.0019999999999997797
1477,0.43902888682519503,-1.0459999999999998,0.002000000000000224
1478,0.43859084712741675,-1.044,0.0019999999999997797
1479,0.4381529747355881,-1.0419999999999998,0.002000000000000224
1480,0.4377152655928507,-1.04,0.0019999999999997797
1481,0.4372777156568777,-1.0379999999999998,0.002000000000000224
1482,0.43684032090489566,-1.036,0.0019999999999997797
1483,0.43640307731704453,-1.0339999999999998,0.002000000000000224
1484,0.4359659808953834,-1.032,0.0019999999999997797
1485,0.4355290276636905,-1.0299999999999998,0.002000000000000224
1486,0.43509221364778367,-1.028,0.0019999999999997797
1487,0.43465553489241116,-1.0259999999999998,0.002000000000000224
1488,0.4342189874582012,-1.024,0.0019999999999997797
1489,0.4337825674078133,-1.0219999999999998,0.002000000000000224
1490,0.43334627082973665,-1.02,0.0019999999999997797
1491,0.4329100938196311,-1.0179999999999998,0.002000000000000224
1492,0.43247403248351746,-1.016,0.0019999999999997797
1493,0.4320380829509193,-1.0139999999999998,0.002000000000000224
1494,0.4316022413550339,-1.012,0.0019999999999997797
1495,0.431166503834584,-1.0099999999999998,0.002000000000000224
1496,0.4307308665511621,-1.008,0.0019999999999997797
1497,0.430295325674136,-1.0059999999999998,0.002000000000000224
1498,0.4298598773841693,-1.004,0.0019999999999997797
1499,0.42942451787690916,-1.0019999999999998,0.002000000000000224
1500,0.4289892433481563,-1.0,0.0019999999999997797
1501,0.42855405001171565,-0.9979999999999998,0.002000000000000224
1502,0.4281189340996906,-0.996,0.0019999999999997797
1503,0.4276838918427802,-0.9939999999999998,0.002000000000000224
1504,0.4272489194864135,-0.992,0.0019999999999997797
1505,0.4268140132893451,-0.9899999999999998,0.002000000000000224
1506,0.4263791695089535,-0.988,0.0019999999999997797
1507,0.4259443844232844,-0.9859999999999998,0.002000000000000224
1508,0.42550965431744825,-0.984,0.0019999999999997797
1509,0.425074975480328,-0.9819999999999998,0.002000000000000224
1510,0.4246403442218458,-0.98,0.0019999999999997797
1511,0.4242057568541638,-0.9779999999999998,0.002000000000000224
1512,0.4237712096885623,-0.976,0.0019999999999997797
1513,0.42333669905814864,-0.9739999999999998,0.002000000000000224
1514,0.4229022212999266,-0.972,0.0019999999999997797
1515,0.42246777275841674,-0.9699999999999998,0.002000000000000224
1516,0.4220333497914325,-0.968,0.0019999999999997797
1517,0.4215989487514441,-0.9659999999999997,0.002000000000000224
1518,0.42116456600710095,-0.964,0.0019999999999997797
1519,0.4207301979424277,-0.9619999999999997,0.002000000000000224
1520,0.42029584093673605,-0.96,0.0019999999999997797
1521,0.41986149137977924,-0.9579999999999997,0.002000000000000224
1522,0.419427145673545,-0.956,0.0019999999999997797
1523,0.4189928002141318,-0.9539999999999997,0.002000000000000224
1524,0.4185584514151832,-0.952,0.0019999999999997797
1525,0.4181240956945908,-0.9499999999999997,0.002000000000000224
1526,0.4176897294712966,-0.948,0.0019999999999997797
1527,0.4172553491823223,-0.9459999999999997,0.002000000000000224
1528,0.4168209512632918,-0.944,0.0019999999999997797
1529,0.4163865321465448,-0.9419999999999997,0.002000000000000224
1530,0.4159520882826602,-0.94,0.0019999999999997797
1531,0.41551761612382626,-0.9379999999999997,0.002000000000000224
1532,0.41508311212673815,-0.9359999999999999,0.0019999999999997797
1533,0.41464857275765776,-0.9339999999999997,0.002000000000000224
1534,0.4142139944750497,-0.9319999999999999,0.0019999999999997797
1535,0.4137793737512519,-0.9299999999999997,0.002000000000000224
1536,0.4133447070701507,-0.9279999999999999,0.0019999999999997797
1537,0.41290999090860503,-0.9260000000000002,0.0019999999999997797
1538,0.41247522175090867,-0.9239999999999999,0.002000000000000224
1539,0.4120403960906104,-0.9220000000000002,0.0019999999999997797
1540,0.41160551041206517,-0.9199999999999999,0.002000000000000224
